subjectIx,trial_alt,RT_trial,RT_trial_inv
0,NS,0.4954406232573092,2.0184053407357467
0,SAS,0.4923925685870927,2.030899862825861
0,NS,0.5407088977808598,1.8494239767537228
0,NS,0.5064273336029146,1.9746169561694542
0,NS,0.5470193034852855,1.828089052120442
0,NS,0.5282073024718557,1.8931960904748808
0,NS,0.642162675401778,1.5572378126373292
0,NS,0.49858631810639054,2.0056707608783912
0,NS,0.6124469764472451,1.6327944107111416
0,NS,0.715448185801506,1.3977252578811348
0,NS,0.5641180308448384,1.7726786688636296
0,NS,0.4985031228279695,2.006005487642841
0,NS,0.8947081759251887,1.117682867898164
0,NS,0.6888836670696037,1.451623906622483
0,NS,0.6872689477459062,1.4550344567141935
0,SAS,0.364331851771567,2.7447504113008256
0,NS,0.42362940590828657,2.3605537907736616
0,SAS,0.4282563419546932,2.3350500670595875
0,NS,0.5421016411855817,1.844672519000293
0,NS,0.5202704752737191,1.922077164716854
0,NS,0.5530451997037744,1.8081704723874763
0,NS,0.5701850675832247,1.753816535811049
0,NS,0.5203353858232731,1.9218373903550745
0,NS,0.6107309600920416,1.6373821950164318
0,NS,0.531176733027678,1.8826125803742482
0,NS,0.5373741394723766,1.86090086318976
0,NS,0.6356359620549483,1.5732275385538268
0,NS,0.5312334155023564,1.8824117060753012
0,NS,0.5124839480558876,1.9512806279952941
0,NS,0.4921605361159891,2.031857344539967
0,NS,0.5357800818455871,1.8664374318569796
0,NS,0.732306469741161,1.3655484982311534
0,NS,0.41724183890619315,2.3966915748945925
0,SAS,0.40627121907891706,2.461409898213225
0,NS,0.5124261685123201,1.9515006481874417
0,NS,0.5794533845037222,1.7257643612806897
0,NS,0.513934288173914,1.9457740474042913
0,NS,0.6215057510853512,1.6089955696366038
0,SAS,0.6542802926705917,1.5283969442488872
0,NS,0.7447362063103355,1.3427573300811089
0,NS,0.7103941198729444,1.407669309226338
0,SAS,0.465455408237176,2.1484335175893867
0,NS,0.532608788475045,1.877550693189236
0,NS,0.5918622765602777,1.6895822552025004
0,NS,0.6558536886004731,1.5247303131494176
0,NS,0.6683073781314306,1.4963174621773188
0,NS,0.5480611640377901,1.8246138672417365
0,SAS,0.42020816111471504,2.3797729138511525
0,NS,0.6480209011933766,1.5431601020251489
0,NS,0.42646334708842915,2.3448674002754224
0,NS,0.5013341384474188,1.99467764771994
0,NS,0.41239237842091825,2.4248750760842768
0,SAS,0.4404829358245479,2.270235504419898
0,NS,0.5543324405298335,1.8039716366666099
0,NS,0.615048885170836,1.625887021520639
0,SAS,0.49510784226004034,2.0197619884897327
0,NS,0.5387308620702242,1.856214429886604
0,NS,0.48098567652050406,2.0790639904998724
0,NS,0.5137929476622958,1.9463093149680148
0,NS,0.5573872605455108,1.7940847787251315
0,SAS,0.4061125081498176,2.4623718302985473
0,SAS,0.6135407654946903,1.6298835484773575
0,NS,0.7887889159028418,1.2677662931602018
0,NS,0.6852594623924233,1.4593012645293997
0,NS,0.697805306641385,1.4330644815716749
0,NS,0.5698433270590613,1.7548683164563148
0,NS,0.7820477233326528,1.2786943432794047
0,NS,0.5729398361145286,1.7453839600011747
0,NS,0.675884545838926,1.4795426321795437
0,NS,0.5480033844942227,1.8248062480908682
0,NS,0.6119101385120302,1.634226885718351
0,NS,0.5266342721879482,1.8988509726976415
0,NS,0.6030404274206376,1.6582636163835034
0,NS,0.6747945965616964,1.4819324355816328
0,SAS,0.6013748767145444,1.6628562959983306
0,NS,0.7777116964571178,1.2858235314648363
0,NS,0.5795726005744655,1.725409377546164
0,NS,0.6544552769628353,1.527988290721334
0,NS,0.7137308894889429,1.4010883019453397
0,NS,0.6092910422303248,1.641251767528824
0,NS,0.46256862438167445,2.1618413945319395
0,NS,0.5998978409770643,1.666950490055577
0,NS,0.9602901714970358,1.0413519055818918
0,SAS,0.6419865940115415,1.5576649252928516
0,SAS,0.6356374248425709,1.573223918097131
0,SAS,0.6185099905414972,1.6167887589406815
0,NS,0.5763928962405771,1.7349276969274376
0,NS,0.6980122891254723,1.4326395331132107
0,SAS,0.38762286586279515,2.579827167249635
0,NS,0.5717028780927649,1.7491603389090151
0,NS,0.6278598571370821,1.5927121134321343
0,NS,0.49368383205728605,2.0255879068042115
0,NS,0.6423126097215572,1.5568743083426315
0,NS,0.551343628205359,1.8137508966142073
0,NS,0.5326899724022951,1.8772645475007848
0,NS,0.7088377286563627,1.4107601212135672
0,NS,0.5808580129523762,1.7215911250276388
0,NS,0.6760403312218841,1.4792016893320359
0,NS,0.5794378425489413,1.7258106505453803
0,NS,0.529447003180394,1.8887631698602296
0,NS,0.587143185781315,1.70316206372947
0,NS,0.45923660875996575,2.177526749664422
0,NS,0.6213947631040355,1.6092829540511873
0,NS,0.5871675044181757,1.7030915240973699
0,NS,0.6759902312187478,1.4793113181489215
0,NS,0.6650627632188844,1.5036174859046825
0,NS,0.6432765775971347,1.5545412888113435
0,NS,0.7025081240572035,1.4234710827608485
0,NS,0.571441407315433,1.7499606909794772
0,NS,0.48250549836666323,2.0725152425933286
0,NS,0.5729455043619964,1.745366692620357
0,NS,0.49189138575457036,2.0329691248119373
0,SAS,0.4419910555006936,2.262489223604731
0,NS,0.6728869568323717,1.486133725503492
0,NS,0.5683613544679247,1.7594440440732582
0,NS,0.5027111570670968,1.989213857584088
0,NS,0.4996523144218372,2.0013917100676903
0,NS,0.540207166413893,1.8511416770688034
0,NS,0.6072482787421905,1.6467728851719872
0,NS,0.666495367186144,1.5003855228909824
0,NS,0.5667309103300795,1.7645058382603003
0,NS,0.5682463438861305,1.7598001478745766
0,NS,0.5999110059492523,1.6669139090350211
0,NS,0.5042712051945273,1.9830598886054593
0,NS,0.5713900273985928,1.7501180490544606
0,NS,0.49019182557822205,2.040017698827223
0,NS,0.4809008356387494,2.0794307805095924
0,NS,0.618200796758174,1.6175973975510374
0,NS,0.6923915812221821,1.4442694381622025
0,NS,0.6539378207817208,1.5291973766016387
0,NS,0.6524145248258719,1.5327678369314324
0,NS,0.5915243758208817,1.6905474074711808
0,NS,0.6819358577486128,1.4664135763464101
0,SAS,0.7615515212528408,1.3131087944711657
0,NS,0.508801598160062,1.965402631627375
0,NS,0.6773469538165955,1.4763482648964108
0,NS,0.5806204950786196,1.7222953865322888
0,NS,0.500970456370851,1.9961256942060766
0,NS,0.5836667212715838,1.7133065216077201
0,NS,0.54146368902002,1.8468459109601092
0,NS,0.5430820652545663,1.8413423384387706
0,NS,0.7427974826423451,1.346261966912854
0,NS,0.7083696410845732,1.4116923453536436
0,NS,0.5493310344754718,1.820395967533218
0,NS,0.5477726319222711,1.8255749588853134
0,NS,0.9891353372804588,1.0109840001767731
0,NS,0.5429467586945975,1.8418012152872814
0,NS,0.6568012002826435,1.5225307133568977
0,NS,0.4587538934429176,2.179818011995639
0,NS,0.5071272708155448,1.971891589249054
0,NS,0.5242963941418566,1.9073180955912399
0,NS,0.634998741268646,1.5748062712724884
0,NS,0.7722515279456275,1.2949148869413538
0,NS,0.5663842329813633,1.7655858722199012
0,NS,0.5387756595300743,1.8560600916385315
0,NS,0.5044803818309447,1.9822376370130244
0,NS,0.6027217255614232,1.6591404583409035
0,NS,0.6947724282654235,1.4393202138095937
0,NS,0.5917320897133322,1.6899539798229555
0,NS,0.5418670488725184,1.8454711392411383
0,NS,0.593311702425126,1.6854547043528048
0,NS,0.562595283423434,1.7774766861089304
0,NS,0.65564268350135535,1.5252210162091022
0,NS,0.45752845480456017,2.1856564099978533
0,NS,0.6572343641309999,1.5215272581223098
0,NS,0.466929152738885,2.141652527228724
0,NS,0.5948242104204837,1.6811689613190017
0,NS,0.6072932590468554,1.6466509138756067
0,NS,0.7523733477428323,1.3291273581129148
0,NS,0.5900420375692192,1.6947944999303335
0,NS,0.6088664721464738,1.6423962325838692
0,NS,0.5744784911803436,1.7407092090521354
0,NS,0.6118326115247328,1.6344339630866112
0,SAS,0.5385595347033814,1.8568049316047537
0,NS,0.5291390892962227,1.889862269162617
0,NS,0.6789154129219241,1.4729375426847187
0,NS,0.5354153026419226,1.8677090383215744
0,NS,0.6024664715805557,1.6598434056861706
0,NS,0.6616992979834322,1.511260481985638
0,NS,0.5572373262548354,1.7945675081045822
0,NS,0.5587558681727387,1.7896903763538663
0,NS,0.7272154687670991,1.3751082628857885
0,NS,0.5727672288194299,1.7459099433135676
0,NS,0.6008448041102383,1.6643232880757803
0,SAS,0.589982063829666,1.6949667817167922
0,NS,0.688137103948975,1.4531987800997133
0,NS,0.6850991058308864,1.459642833407588
0,NS,0.9986525085987523,1.0013493095843102
0,NS,0.5275512484658975,1.8955504378161716
0,NS,0.7287625347526046,1.3721890908394094
0,NS,0.46824930599541403,2.1356144839855755
0,NS,0.5508994935516967,1.8152131408814947
0,NS,0.3829067006299738,2.6116022476356746
0,NS,0.43544130347436294,2.296520775638538
0,NS,0.6444215637020534,1.5517792332324052
0,NS,0.5867361690034159,1.7043435411498864
0,NS,0.5991613344231155,1.668999554123131
0,NS,0.5259063594276085,1.901479193155965
0,NS,0.5773469903797377,1.7320606440544035
0,NS,0.46194694555015303,2.1647507568408226
0,SAS,0.5492584443127271,1.8206365516169245
0,NS,0.47597750507702585,2.100939622846616
0,NS,0.765014637974673,1.3071645304035433
0,NS,0.6225390178442467,1.6063250195350653
0,NS,0.46498073820839636,2.150626720266028
0,NS,0.508582364913309,1.9662498525100378
0,NS,0.6865057456016075,1.4566520475712366
0,SAS,0.49615445685049053,2.015501395166015
0,NS,0.5932105881947791,1.6857419943280794
0,SAS,0.5725319050980033,1.746627552273833
0,NS,0.4913953226059675,2.0350214053662543
0,NS,0.5163564585673157,1.9366466389799852
0,NS,1.1840398748609005,0.8445661512180734
0,NS,0.6317126201756764,1.582998293942433
0,NS,0.5740345393714961,1.7420554538319049
0,SAS,0.6411197177803842,1.5597710884046625
0,NS,0.5287768699345179,1.8911568505707084
0,NS,0.4788330221781507,2.088410685318082
0,NS,0.5615854210336693,1.780673006360053
0,NS,0.5896633620141074,1.6958828789774385
0,SAS,0.48513794247992337,2.061269409043147
0,NS,0.6317526636121329,1.582897956112068
0,NS,0.47257966466713697,2.116045345929883
0,NS,0.5942363582726102,1.6828320685508151
0,NS,0.5599579024710692,1.7858485353756857
0,NS,0.42426004422304686,2.3570449624388115
0,NS,0.42893744593311567,2.331342272588461
0,NS,0.600456803367706,1.6653987337497496
0,SAS,0.885982365172822,1.1286906368671767
0,NS,0.7735175585985417,1.292795475531026
0,NS,0.747064393493929,1.3385726969573828
0,NS,0.8531913673505187,1.1720699930490126
0,NS,0.7096380487055285,1.4091690853162808
0,NS,0.842751368691097,1.186589588757513
0,NS,0.6378785769775277,1.5676964803212536
0,NS,0.6362689773959573,1.5716623558996634
0,NS,0.5707495153619675,1.7520820834439137
0,NS,0.5676605030021165,1.7616163088878347
0,SAS,0.5349005891621346,1.86950626015648
0,NS,0.5306863381556468,1.884352258766282
0,NS,0.6814213270990876,1.4675208424384798
0,SAS,0.7018414649355691,1.424823197204233
0,NS,0.6206370463478379,1.6112476783081797
0,NS,0.575375719985459,1.737994783695899
0,SAS,0.6647724026552169,1.5042742388309527
0,NS,0.728689578914782,1.3723264733513458
0,NS,0.6944354417792056,1.4400186681686504
0,NS,0.5944965491071343,1.6820955504315127
0,NS,0.5649443151050946,1.7700859593816314
0,NS,0.5664134884718806,1.765494678980698
0,NS,0.5087703313474776,1.965523416728136
0,NS,0.567938612861326,1.760753675405005
0,NS,0.5727385218779091,1.7459974522425619
0,NS,0.7411747180449311,1.3492095394697186
0,NS,0.6366591722762678,1.5706991174330658
0,NS,0.46191988424106967,2.1648775775110685
0,NS,0.5928635451709852,1.6867287728267968
0,NS,0.7613827537425095,1.3133998571475234
0,NS,0.656872144783847,1.522366274686627
0,NS,0.6740582728525624,1.4835512599942993
0,NS,0.8003779232967645,1.249409773674154
0,NS,0.6723731576057617,1.4872693662561982
0,NS,0.6583841042447602,1.5188702059371728
0,NS,0.6162074019084685,1.622830230378408
0,NS,0.6130898654810153,1.631082254500202
0,NS,0.5945130053441972,1.682048989695429
0,NS,0.700489496361115,1.4275731544795096
0,NS,0.6229396349808667,1.605291979905428
0,NS,0.581927117658779,1.718428252704944
0,NS,0.5397612032975303,1.8526711328838767
0,SAS,0.4430936211720109,2.2568593909227044
0,NS,0.7752628304297104,1.2898851341108704
0,NS,0.6004979438876035,1.665284636157176
0,SAS,0.49607894114160445,2.0158082052399653
0,NS,0.6255552571965382,1.598579803295967
0,NS,0.677096270970651,1.4768948565710613
0,NS,0.8392399804433808,1.1915542911476735
0,NS,0.6829830729402602,1.4641651303230308
0,SAS,0.9294518458191305,1.0759029685058026
0,NS,0.5373213488783222,1.8610836924450076
0,SAS,0.8629647590132663,1.1587958715062976
0,NS,0.5400038929801667,1.8518385015360028
0,NS,0.5805391803587554,1.722536624284395
0,NS,0.4603544028213946,2.1722394613177483
0,NS,0.5929619687813101,1.686448798824751
0,NS,0.594571934081614,1.6818822798028923
0,NS,0.8301306094072061,1.2046297156950967
0,NS,0.6164140708133345,1.6222861341898613
0,NS,0.5898127998807468,1.6954532017653539
0,NS,1.0718270831130212,0.9329863144487764
0,NS,0.499352497907239,2.0025933667918943
0,NS,0.6069894199026749,1.6474751737194049
0,NS,0.6505705678428058,1.5371122664153862
0,NS,0.5148251694627106,1.942406974864175
0,NS,0.6412563563790172,1.5594387331249249
0,NS,0.5226820926181972,1.9132088397956049
0,NS,0.5974510383821325,1.6737773235911513
0,NS,0.8533980362408329,1.1717861508153218
0,NS,0.6474281642440474,1.5445729043431775
0,NS,0.5397828312998172,1.8525969001125189
0,NS,0.6459438146703178,1.5481222627859488
0,NS,0.6286556581326295,1.590695935149011
0,SAS,0.5366822996293195,1.863299759821945
0,NS,0.5303567176306387,1.8855233972852952
0,NS,0.6520117656182265,1.53371465475292
0,NS,0.6895002782694064,1.4503257380982129
0,NS,0.566185347866849,1.7662060732719138
0,NS,0.6253744738787645,1.5990419209113107
0,NS,0.5988732201221865,1.6698024997610892
0,NS,0.4959563031006837,2.016306666026968
0,SAS,0.45076281286310405,2.218461619866807
0,NS,0.5146112387883477,1.94321445904388
0,NS,0.5006369960610755,1.9974552577372937
0,NS,0.5645583778241416,1.7712960063653456
0,NS,0.8188988844922278,1.2211519870613416
0,NS,0.6800019401562167,1.47058403946652
0,NS,0.6145009456668049,1.6273367959017278
0,NS,0.5926909899426391,1.687219844689693
0,NS,0.6675292346044444,1.4980617299743686
0,NS,0.5317915157938842,1.880436167747339
0,NS,0.4428071524598636,2.2583194387101524
0,NS,0.41633186291437596,2.4019300204405996
0,SAS,0.4678225938696414,2.1375624288010546
0,NS,0.5941497410240117,1.6830773977558402
0,NS,0.6535326845478266,1.5301453525494153
0,NS,0.5488516624900512,1.821985917767219
0,NS,0.460043563391082,2.1737071868341786
0,NS,0.5239349582989234,1.9086338564747278
0,NS,0.6066463994939113,1.6484067173797454
0,SAS,0.525526638928568,1.9028531113832359
0,NS,0.5613706282601925,1.781354331093548
0,NS,0.6252437384973746,1.5993762726888932
0,NS,0.4272119736124296,2.3407583629835447
0,NS,0.43973532773088664,2.2740952044043854
0,NS,0.5457668556337012,1.832284224806725
0,SAS,0.4645951665734174,2.152411544389099
0,NS,0.7344878830917878,1.3614928483102444
0,NS,0.6034484105039155,1.6571424873999423
0,NS,0.5924920527177164,1.6877863515857727
0,NS,0.5036281853826949,1.985591809640527
0,NS,0.485314441670198,2.060519766439515
0,NS,0.546187403058866,1.830873422564496
0,NS,0.5820452887419378,1.7180793648574162
0,NS,0.4306853297748603,2.321880804537149
0,SAS,0.614778324146755,1.626602566685952
0,NS,0.6240449954348151,1.602448553093886
0,NS,0.5352354336064309,1.8683366929987666
0,NS,0.5757350658677751,1.7369100117130312
0,NS,0.5648907931172289,1.7702536705930612
0,NS,0.5351001270319102,1.8688091246526015
0,NS,0.7473120200302219,1.3381291524784509
0,NS,0.6505987262207782,1.5370457390976413
0,SAS,0.514839065814158,1.942354546111641
0,NS,0.711371853336459,1.4057345610594856
0,NS,0.6381262035283726,1.567088131580758
0,NS,0.6350046444567852,1.5747916314146806
0,NS,0.66301822339301,1.5082541696704481
0,NS,0.6209164882311597,1.6105225403963053
0,NS,0.6177431835385505,1.618795685080343
0,NS,0.4742840309627354,2.1084412181665257
0,NS,0.5475885573832784,1.8261886347271887
0,NS,0.7129079485457623,1.4027056396830297
0,NS,0.6941652464156505,1.4405791778881747
0,NS,0.47260604669281747,2.115927223102111
0,NS,0.513227089191787,1.948455218088287
0,NS,0.5803391460503917,1.7231303571466614
0,NS,0.586533626948949,1.7049320858240213
0,NS,0.694146047506365,1.4406190218792976
0,NS,0.9249669816927053,1.0811196721530352
0,NS,0.6722552735445788,1.4875301680079533
0,NS,0.669152730537462,1.4944271380269227
0,NS,0.6738038023468107,1.4841115418421076
0,NS,1.065292324507027,0.9387094762583205
0,NS,0.5083293571660761,1.96722850235323
0,SAS,0.49441801370994654,2.022580027973367
0,NS,0.6862498122791294,1.457195298427643
0,NS,0.5661617606237996,1.7662796563621594
0,NS,0.5567564914963441,1.796117360594019
0,SAS,0.5225149707257515,1.913820763089413
0,NS,0.5660694230173249,1.7665677730298364
0,NS,0.5286469180427957,1.8916217344126212
0,NS,0.5816419289039914,1.7192708267857093
0,NS,0.6799288014881313,1.4707422274381412
0,NS,0.6924819595878944,1.4440809412495221
0,NS,0.5411635068012401,1.8478703523652094
0,NS,0.6175173678784631,1.6193876512908303
0,NS,0.5363582952413708,1.8644253456544047
0,SAS,0.5021198828762863,1.9915562679408632
0,NS,0.553545520408079,1.8065361621259088
0,NS,0.5426047045912128,1.8429622735272437
0,NS,0.6408458655059803,1.5604376244363365
0,NS,0.6845875528379111,1.460733540734955
0,NS,0.5722692064737203,1.7474293369058327
0,NS,0.6939458303677384,1.4410346690462514
0,SAS,0.5114019133179681,1.9554091878773285
0,NS,0.48495240515330806,2.062058027496265
0,NS,0.5753284147940576,1.7381376867296852
0,NS,0.5410717177583138,1.8481838306815375
0,NS,0.5145708296768134,1.9433670591628176
0,NS,0.70171608417877,1.4250777808097654
0,NS,0.5113894797395915,1.9554567303754813
0,NS,0.5393891623534728,1.8539490034185735
0,NS,0.5644128318235744,1.77175277317682
0,NS,0.7530700458155479,1.3278977241978012
0,NS,0.6860355159151368,1.4576504813545264
0,NS,0.7141284503450152,1.400308305203178
0,NS,0.9574158733012155,1.0444781916472228
0,SAS,0.5221575054165442,1.9151309511528776
0,NS,0.5939273994154064,1.6837074716274827
0,NS,0.6812580970581621,1.4678724617266832
0,NS,0.5657306080829585,1.7676257669504785
0,NS,0.7264504902123008,1.3765563014593822
0,NS,0.5439484450616874,1.8384095203849573
0,NS,0.7202401016693329,1.3884258842048018
0,NS,0.61562362445693,1.624369111698964
0,NS,0.47214344450912904,2.118000390833902
0,NS,0.4691261080879485,2.1316229959483026
0,NS,0.4503859657997964,2.220317851654631
0,NS,0.5564388867642265,1.7971425502181313
0,NS,0.6561839618952945,1.523962879421255
0,NS,0.6452980000758544,1.549671624400588
0,SAS,0.5500776496774051,1.8179251612685106
0,NS,0.6250062206090661,1.599984075399288
0,NS,0.6810887810133863,1.468237369160755
0,NS,0.6156426405359525,1.6243189378978724
0,NS,0.6436529282364063,1.5536323321638204
0,SAS,0.5126097987085814,1.9508015697696406
0,NS,0.5958083435252775,1.678392071657141
0,SAS,0.5302760822523851,1.8858101156522644
0,NS,0.5146688355016522,1.9429969934458753
0,SAS,0.5582099400053266,1.7914406898423514
0,NS,0.528641066950513,1.891642671214591
0,NS,0.8344046512793284,1.1984592828752536
0,NS,0.5192855321220122,1.9257228213418398
0,NS,0.5318134574044961,1.8803585845316475
0,NS,0.6394346545857843,1.5638814581417773
0,NS,0.49584147534915246,2.016773605507362
0,NS,0.5083684863784583,1.9670770844271872
0,NS,0.6190686393529177,1.6153297654445093
0,NS,0.6175104197027395,1.6194058725055773
0,NS,0.7080093022959772,1.4124108210967523
0,NS,0.6424177986773429,1.5566193870388922
0,NS,0.612764816134586,1.6319474840415165
0,NS,0.4972546975914156,2.011041835992227
0,NS,0.5098771546036005,1.9612567281572777
0,NS,0.483354507770855,2.0688748815270643
0,NS,0.5425747177068843,1.8430641299070465
0,NS,0.47710846409609076,2.0959594625816522
0,NS,0.4957195166061865,2.017269779584708
0,SAS,0.6486457404971588,1.541673578606318
0,NS,0.764059498833376,1.3087985968722016
0,NS,0.693839779269183,1.441254926394237
0,NS,0.7374829122272786,1.3559636208788775
0,NS,0.8263802404981107,1.2100966976137255
0,NS,0.5316114117740653,1.8810732385575644
0,NS,0.567433276650263,1.7623217409865604
0,NS,0.42390811639779713,2.3590017773134493
0,NS,0.4284847695962526,2.3338052387305805
0,NS,0.4332051402889192,2.3083751945627102
0,SAS,0.9370836847374449,1.0671405513587435
0,NS,0.5829913376219338,1.7152913524908902
0,NS,0.5330474898219109,1.876005457476399
0,NS,0.5112040731910383,1.9561659471095358
0,NS,0.664031194159179,1.5059533479691978
0,NS,0.7155754991981667,1.3974765781116645
0,NS,0.7981891174131306,1.2528359234474693
0,NS,0.6469267985812621,1.5457699421218016
0,NS,0.5625587661925238,1.7775920669908667
0,NS,0.419103819062002,2.386043635293289
0,NS,0.5330162230529822,1.8761155040877606
0,SAS,0.6094596789916977,1.6407976351354694
0,NS,0.6843046889698599,1.4613373488721555
0,NS,0.5767319461447187,1.733907765444072
0,NS,0.601570209080819,1.66231635959495
0,NS,0.59844938141759485,1.6709851009139989
0,NS,0.6811498518072767,1.4681057293732453
0,NS,0.6857842845492996,1.4581844794784182
0,NS,0.9026201880333247,1.1078857012702668
0,NS,0.46269740056595765,2.16123971904063
0,NS,0.7014010393177159,1.4257178759996487
0,NS,0.5422466907184571,1.84417907405767
0,NS,0.492359891126398,2.0310346517305597
0,NS,0.5280972808395745,1.8935905112220794
0,NS,0.5095288315933431,1.9625974782877524
0,NS,0.5298310333600966,1.887394163490525
0,NS,0.5500028653768823,1.8181723459108947
0,NS,0.507937516682432,1.9687460901322056
0,NS,0.5904944524081657,1.693496011557401
0,NS,0.5016267453029286,1.9935141205361917
0,NS,0.5921141085855197,1.6888636590485309
0,NS,0.5343824536830653,1.8713189273109743
0,NS,0.5390309656067984,1.8551809892299584
0,NS,0.46575788882910274,2.147038244513606
0,NS,0.5562458006315865,1.797766381093673
0,NS,0.46728977854945697,2.139999730154941
0,NS,0.6046060130320257,1.6539696570087379
0,NS,0.7153085430036299,1.3979981223220557
