subjectIx,trial_alt,t_d_alt,RT_trial,RT_trial_inv
1,SAS,long,0.5230421357773594,1.9118918565017193
1,SAS,intermediate,0.5069544919097098,1.9725636441901835
1,SAS,long,0.5379983200582501,1.8587418635279904
1,SAS,short,0.4774513357806427,2.0944542931584422
1,SAS,long,0.5419372183168889,1.8452321896357862
1,SAS,intermediate,0.5750472218569485,1.7389876204788706
1,SAS,long,0.5438680866500363,1.8386811518203157
1,SAS,long,0.6218411576155631,1.6081277151780673
1,SAS,long,0.6145766312183696,1.627136388211746
1,SAS,intermediate,0.43043249774564174,2.3232446556368904
1,SAS,short,0.45425714564407826,2.2013963007277044
1,SAS,long,0.5930595172467292,1.6861714059366022
1,SAS,intermediate,0.5530893261275196,1.8080262134175433
1,SAS,long,0.5529525562888011,1.8084734189703444
1,SAS,long,0.5888072818524961,1.6983485612708729
1,SAS,intermediate,0.5278333489386569,1.8945373611022385
1,SAS,long,0.5765614442789229,1.7344205200031213
1,SAS,intermediate,0.5312897129624616,1.8822122386372182
1,SAS,intermediate,0.5593019315565471,1.7879430475360285
1,SAS,intermediate,0.5467366596094507,1.8290341107075716
1,SAS,intermediate,0.5184604093992675,1.9287875831419516
1,SAS,long,0.6525818880800216,1.5323747383521882
1,SAS,intermediate,0.4934414024173748,2.0265830858557656
1,SAS,long,0.6712820553111669,1.4896867748631517
1,SAS,long,0.6226673253459012,1.6059940184664174
1,SAS,long,0.5790280554356286,1.7270320334437947
1,SAS,long,0.630423711198091,1.5862347532892542
1,SAS,long,0.7275348688763188,1.3745045671068727
1,SAS,long,0.6882257906127052,1.4530115169176272
1,SAS,long,0.6364161683814018,1.571298860214852
1,SAS,short,0.47249641790040187,2.1164181613135344
1,SAS,intermediate,0.9831450836081785,1.017143874971091
1,SAS,intermediate,0.5118771723355167,1.953593662787011
1,SAS,intermediate,0.535289133700644,1.8681492618515243
1,SAS,long,0.6304619263046334,1.586138604532971
1,SAS,intermediate,0.4618197765412333,2.1653468534618194
1,SAS,intermediate,0.559844622575838,1.786209886948655
1,SAS,long,0.48651148671706324,2.0554499272934175
1,SAS,intermediate,0.5939096379861439,1.6837578244913585
1,SAS,long,0.4944050081066962,2.022633233084469
1,SAS,short,0.6114564039435209,1.6354395727162394
1,SAS,long,0.6144913047555747,1.6273623276048936
1,SAS,long,0.5785510066198185,1.7284560713885804
2,SAS,long,0.6771383258710557,1.4768031313448728
2,SAS,intermediate,0.5443884484702721,1.8369236210099484
2,SAS,intermediate,0.4975478981868946,2.009856746745554
2,SAS,long,0.5181140981385397,1.9300767988996272
2,SAS,long,0.6207244003089727,1.6110209289376067
2,SAS,long,0.5631861420988571,1.7756118718994833
2,SAS,short,0.8657704067063605,1.1550406346230837
2,SAS,long,0.6332772845362342,1.5790871146315102
2,SAS,long,0.5255717386444303,1.9026898260915412
2,SAS,long,0.7750530901575985,1.290234195178373
2,SAS,intermediate,0.5316680754294794,1.8808727591781846
2,SAS,intermediate,0.5705724718663987,1.7526257387232538
2,SAS,short,0.5890924193081446,1.6975265123500365
2,SAS,short,0.630078906471681,1.58710280526578
2,SAS,long,0.5005478861166921,1.9978108543382627
2,SAS,long,0.5925855484274507,1.6875200595993414
2,SAS,long,0.6798975029214489,1.4708099319428354
2,SAS,long,0.5285629498721391,1.891922239804933
2,SAS,long,0.6569003381628136,1.5223009365419884
2,SAS,long,0.49880516136909137,2.0047908029966215
2,SAS,intermediate,0.5798516446320718,1.7245790526894533
2,SAS,intermediate,0.5564864067528106,1.7969890870024372
2,SAS,long,0.6530667459810502,1.5312370537222495
2,SAS,long,0.5828512668667827,1.7157035711283122
2,SAS,long,0.5154984568034706,1.9398700166841458
2,SAS,short,0.6511234369208978,1.5358071039938404
2,SAS,long,0.6313017942211445,1.5840284459095024
2,SAS,long,0.5764982114251325,1.7346107588572564
2,SAS,intermediate,0.48586884478390857,2.0581685998919164
2,SAS,long,0.6199101779493503,1.613136927849739
2,SAS,intermediate,0.5528001900929667,1.808971881561448
2,SAS,long,0.608934906686045,1.6422116535283147
2,SAS,long,0.5682223258972954,1.759874532245583
2,SAS,long,0.5072834596794564,1.9712844582630047
2,SAS,long,0.5993121624360356,1.668579519453236
2,SAS,long,0.4416614892434154,2.2641774851437506
2,SAS,intermediate,0.5450635234665242,1.834648544522199
2,SAS,long,0.5918300202902174,1.6896743418146094
2,SAS,long,0.6463734103163006,1.5470933427020976
2,SAS,long,0.5579645503748907,1.792228555251602
2,SAS,long,0.6477230117634463,1.543869805208045
2,SAS,intermediate,0.5189739923189336,1.9268788316957772
2,SAS,long,0.5423651946184691,1.8437761307737632
2,SAS,intermediate,0.5251335945267783,1.9042773313734485
2,SAS,intermediate,0.47363700153437094,2.1113215326514814
2,SAS,intermediate,0.5717825200572406,1.7489167033295998
2,SAS,long,0.5669776390386687,1.7637379874372763
2,SAS,intermediate,0.5060870447050547,1.9759446728828942
2,SAS,intermediate,0.4862059763891011,2.0567414811037197
2,SAS,intermediate,0.502966742757053,1.9882030261452655
2,SAS,intermediate,0.5203985614625708,1.921604082051107
2,SAS,intermediate,0.5842589737985691,1.7115697744417755
2,SAS,intermediate,0.5389269199167757,1.8555391520513134
2,SAS,long,0.6185488340342999,1.6166872281979723
2,SAS,long,0.5357071486287168,1.8666915357761469
2,SAS,intermediate,0.548106257647305,1.8244637532372039
2,SAS,long,0.5339977022249514,1.8726672340225556
2,SAS,long,0.6150787437691179,1.625808093890772
2,SAS,long,0.5417628931481886,1.8458259372268777
2,SAS,short,0.8509516292688204,1.1751549272656652
2,SAS,long,0.5462540069165698,1.8306501871623462
2,SAS,short,0.7463462720406824,1.3398606484169473
2,SAS,long,0.529270897321112,1.8893916235739932
2,SAS,long,0.60228194024603,1.66035196006625
2,SAS,intermediate,0.5834760184570769,1.7138664972801527
2,SAS,intermediate,0.5584488746644638,1.7906742145390409
2,SAS,intermediate,0.5334723797805054,1.8745112922461797
2,SAS,long,0.7143743765172985,1.399826243593978
2,SAS,intermediate,0.5427548438110534,1.8424524652388456
2,SAS,long,0.6425624510939087,1.5562689638922782
2,SAS,intermediate,0.5135020816178439,1.9474117745528736
2,SAS,intermediate,1.0172387643397087,0.9830533745428995
2,SAS,long,0.5460466572294536,1.8313453379127478
2,SAS,intermediate,0.5350410331884632,1.8690155295953896
2,SAS,intermediate,0.6315965050816885,1.5832893183452044
2,SAS,long,0.5146708463435061,1.9429894020703307
2,SAS,intermediate,0.5285312769665325,1.8920356156393026
2,SAS,long,0.4926148004888091,2.0299836687970507
2,SAS,intermediate,0.533184576952408,1.8755231175587062
2,SAS,intermediate,0.5539219226775458,1.8053085806140396
2,SAS,long,0.5815096705428004,1.7196618571563338
3,SAS,intermediate,0.4755990759440465,2.1026113181886177
3,SAS,long,0.47289861286844825,2.1146181713968817
3,SAS,long,0.5053862679706072,1.9786845495733951
3,SAS,long,0.6971988676450565,1.4343109927555124
3,SAS,long,0.564533156408288,1.7713751418291694
3,SAS,long,0.5962797337997472,1.677065215058671
3,SAS,long,0.4724102293002943,2.1168042899518498
3,SAS,intermediate,0.6033078128348279,1.6575286756211418
3,SAS,long,0.4942154309974285,2.0234090991084477
3,SAS,long,0.4680306848749751,2.136612047706081
3,SAS,long,0.5087429678969784,1.9656291351480701
3,SAS,long,0.5689516471902607,1.7576186042143476
3,SAS,long,0.5424125441386423,1.8436151796378755
3,SAS,long,0.5226031142956344,1.91349797321396
3,SAS,intermediate,0.5490208071278175,1.8214245926879598
3,SAS,intermediate,0.47985483314914745,2.08396358839879
3,SAS,long,0.5885138682824618,1.6991953017495287
3,SAS,long,0.6077184411988128,1.645498856390395
3,SAS,short,0.5535846610400768,1.8064084328514387
3,SAS,short,0.9061485924794397,1.1035717632841655
3,SAS,long,0.6377458938040945,1.5680226399186887
3,SAS,intermediate,0.6720614674850367,1.4879591352591046
3,SAS,long,0.49354877188307,2.026142211203631
3,SAS,intermediate,0.6156596567125234,1.6242740434540779
3,SAS,short,0.6114322407520376,1.635504203654749
3,SAS,long,0.5848499858766445,1.709840171238233
3,SAS,intermediate,0.5801259582513012,1.7237635823336424
3,SAS,long,0.48434445129169035,2.0646463427693167
3,SAS,long,0.5310199141094927,1.8831685468462616
3,SAS,intermediate,0.5340985041802924,1.8723138001196051
3,SAS,intermediate,0.5310147944001073,1.8831867031684304
3,SAS,short,0.9646875156031456,1.0366051014714088
3,SAS,long,0.7305285318507231,1.3688719282005277
3,SAS,intermediate,0.46513640428020153,2.1499069752398756
3,SAS,long,0.5228916464038775,1.91244210321082
3,SAS,intermediate,0.5665364249798586,1.7651115725446107
3,SAS,long,0.58564280921928,1.707525447692424
3,SAS,long,0.6153038370175636,1.6252133333786691
3,SAS,long,0.5189763497801323,1.926870078807361
3,SAS,intermediate,0.5542984946041543,1.8040821141218113
3,SAS,long,0.6868649200696382,1.4558903370674607
3,SAS,long,0.5619341732599423,1.779567870376545
3,SAS,long,0.739782952448877,1.351747829129795
3,SAS,intermediate,0.48548760893390863,2.0597848052104126
3,SAS,short,0.44009024462866364,2.272261228702702
3,SAS,short,0.9939117226131202,1.0061255715657251
3,SAS,long,0.6100466283787682,1.6392189604547998
3,SAS,short,0.4687478918094712,2.133342927985825
3,SAS,intermediate,0.5560297694028122,1.7984648575093762
3,SAS,long,0.5871749639518384,1.7030698878401473
3,SAS,intermediate,0.5220742209057789,1.9154364646946904
3,SAS,long,0.5126287254970521,1.950729544136228
3,SAS,long,0.5250169558712514,1.904700388848446
3,SAS,intermediate,0.45308579107222613,2.207087531113044
3,SAS,intermediate,0.5137793798530765,1.9463607128140605
3,SAS,intermediate,0.5340312987318612,1.872549422430207
3,SAS,intermediate,0.5278598565346329,1.8944422229129865
3,SAS,intermediate,0.5760606266121613,1.7359283967749113
3,SAS,long,0.577563260882016,1.7314120681306266
3,SAS,intermediate,0.5821433881537814,1.7177898441334454
3,SAS,long,0.611763823981164,1.6346177410300573
3,SAS,short,0.5871380289208901,1.703177022680536
3,SAS,intermediate,0.5372386128910875,1.8613703036321525
3,SAS,long,0.6011181227586349,1.6635665473049246
3,SAS,long,0.5809186808837694,1.7214113315802986
3,SAS,long,0.5777115495657199,1.7309676442365136
3,SAS,long,0.6524574566356023,1.5326669805515003
3,SAS,short,0.7085839002575085,1.411265482657152
3,SAS,short,0.5805189779675857,1.722596569540293
3,SAS,long,0.5586274726265401,1.7901017207374819
3,SAS,short,0.41020622598807677,2.4377982016027873
3,SAS,short,0.4884949709303328,2.047103981634677
3,SAS,long,0.6148297976324102,1.626466387691041
3,SAS,short,0.49782856414822163,2.0087236290086876
3,SAS,short,0.5788817685206595,1.7274684648568464
3,SAS,intermediate,0.533617699475144,1.8740008080383774
3,SAS,intermediate,0.6162534421237069,1.6227089889410462
3,SAS,intermediate,0.5277761127472331,1.894742819629899
3,SAS,intermediate,0.4928725040444988,2.0289222705548116
3,SAS,long,0.5537198669007921,1.8059673487914896
3,SAS,intermediate,0.4866853370331228,2.0547156939144484
3,SAS,intermediate,0.5192839800874935,1.9257285769368644
3,SAS,intermediate,0.5237951741437428,1.9091432097187946
3,SAS,long,0.6521616106583679,1.5333622581532875
3,SAS,intermediate,0.5506041589396773,1.8161867900266937
3,SAS,long,0.5193362742429599,1.9255346672205922
3,SAS,intermediate,0.509900652563374,1.9611663467634275
3,SAS,long,0.45055482689349446,2.2194857103071
3,SAS,intermediate,0.4894295004742162,2.043195187521561
3,SAS,long,0.6046891190308088,1.6537423421853408
5,SAS,short,0.43154365261761995,2.3172626776788094
5,SAS,short,0.9607368063479953,1.0408677937522286
5,SAS,intermediate,0.47029847935118596,2.1263092353170676
5,SAS,intermediate,0.5718585023314517,1.7486843264951502
5,SAS,long,0.5778955963487533,1.7304163698740345
5,SAS,long,0.5246242801968037,1.90612603676076
5,SAS,long,0.560476942700916,1.7841947167015293
5,SAS,long,0.48237924991190084,2.0730576619592047
5,SAS,long,0.5384865392952634,1.857056633780922
5,SAS,long,0.6555169699695398,1.5255135195759577
5,SAS,short,0.4307045629211643,2.32177712076628
5,SAS,intermediate,0.5279343784204684,1.8941748082250467
5,SAS,intermediate,0.46741971967276186,2.1394048173664877
5,SAS,short,0.48869244448542304,2.0462767764968555
5,SAS,long,0.5524411366641289,1.810147604210684
5,SAS,long,0.5118953132987372,1.9535244297429417
5,SAS,long,0.685035227526896,1.4597789424788927
5,SAS,long,0.5414194219974888,1.8469969110281348
5,SAS,long,0.5898236887915118,1.6954219014988994
5,SAS,long,0.5240770159871317,1.9081164971839828
5,SAS,long,0.5791417057989747,1.7266931218852835
5,SAS,long,0.5634676053814474,1.774724918432597
5,SAS,intermediate,0.5130626152404147,1.949079839955621
5,SAS,intermediate,0.5614127590124554,1.781220650843481
5,SAS,short,0.5228544939345738,1.9125779956003068
5,SAS,long,0.5039545882464154,1.984305775406566
5,SAS,long,0.5583771157125739,1.7909043402035707
5,SAS,intermediate,0.5693063092694501,1.7565236564534619
5,SAS,long,0.5036964068021916,1.985322878018293
5,SAS,long,0.6127191900377511,1.6320690069106332
5,SAS,intermediate,0.46766400466731284,2.1382872960500365
5,SAS,long,0.5304156264355697,1.8853139880513519
5,SAS,long,0.5750806506403023,1.7388865351087484
5,SAS,long,0.5176630721398396,1.9317584232275768
5,SAS,long,0.5113467691517144,1.9556200612334451
5,SAS,long,0.5019637386976683,1.9921757746774174
5,SAS,long,0.43013042005259194,2.3248762546897526
5,SAS,intermediate,0.5580476235300011,1.7919617570887103
5,SAS,long,0.4800585424818564,2.083079273686281
5,SAS,long,0.5812718855631829,1.7203653313304834
5,SAS,long,0.5563489651594864,1.79743301888471
5,SAS,intermediate,0.48924555983467144,2.043963363383258
5,SAS,short,0.4595106273336569,2.1762282317659793
5,SAS,long,0.5358319513288734,1.866256757403102
5,SAS,short,0.5717182496518944,1.749113309936977
5,SAS,intermediate,0.5544270410919125,1.8036638292940346
5,SAS,short,0.47950706454139436,2.085475009542165
5,SAS,long,0.46857329978593043,2.1341378189001676
5,SAS,long,0.4964375138988544,2.0143522034552426
5,SAS,intermediate,0.4510776671104395,2.2169131236443262
5,SAS,long,0.5233227595599601,1.9108666338931208
5,SAS,intermediate,0.4858235503779724,2.0583604875103245
5,SAS,intermediate,0.5917591271609126,1.689876765902552
5,SAS,intermediate,0.5372042177077674,1.8614894802333588
5,SAS,intermediate,0.5479282557535043,1.825056454927319
5,SAS,long,0.5135056478357001,1.9473982500771976
5,SAS,long,0.5009074172921828,1.9963769061472951
5,SAS,intermediate,0.5210505068607745,1.9191997451932268
5,SAS,long,0.6473785779508034,1.5446912116946716
5,SAS,long,0.5568951240529714,1.7956702380911507
5,SAS,long,0.6395279969856347,1.5636532016009026
5,SAS,short,0.46828622835164424,2.13544609996321
5,SAS,long,0.5884077052778593,1.6995018777461073
5,SAS,long,0.5179265479528112,1.9307757131830032
5,SAS,long,0.5596469871816225,1.786840674397251
5,SAS,intermediate,0.4819760617428983,2.07479184004253
5,SAS,intermediate,0.4690825315992697,2.131821017914786
5,SAS,intermediate,0.4429420260403276,2.257631791996533
5,SAS,long,0.5303161488700425,1.885667638314851
5,SAS,intermediate,0.6629294387785194,1.5084561666812533
5,SAS,long,0.5911012398828461,1.6917575747230642
5,SAS,intermediate,0.5410922986120568,1.8481135336153862
5,SAS,intermediate,0.5456046227554907,1.832829045600194
5,SAS,long,0.5111955455922725,1.9561985792372218
5,SAS,intermediate,0.5314638860763807,1.8815953937767322
5,SAS,long,0.6280277689766081,1.5922862799992634
5,SAS,intermediate,0.446955906401854,2.2373571658339584
5,SAS,long,0.48904771001980407,2.044790272015597
5,SAS,intermediate,0.5373120980584645,1.8611157344370661
5,SAS,intermediate,0.5435815919445304,1.839650228814306
5,SAS,long,0.6090569182451873,1.641882671460652
5,SAS,long,0.6655693989050633,1.5024729226510605
6,SAS,long,0.5858994894006173,1.7067773877444625
6,SAS,short,0.5499620653863531,1.8183072305132382
6,SAS,intermediate,0.6200473926364793,1.6127799453327898
6,SAS,intermediate,0.5108310407376848,1.9575944299624242
6,SAS,long,0.5647834369519842,1.7705901670856121
6,SAS,long,0.49485170093976194,2.020807442110277
6,SAS,long,0.4849640821921639,2.0620083769497723
6,SAS,short,0.48896879085805267,2.0451202994881923
6,SAS,long,0.4749801032230607,2.105351346749737
6,SAS,long,0.5711510736728087,1.7508502497762317
6,SAS,long,0.5321036099558114,1.8793332375306477
6,SAS,short,0.5247081918787444,1.9058212078211492
6,SAS,intermediate,0.5918079980328912,1.6897372176852914
6,SAS,intermediate,0.577173312951345,1.7325818390433771
6,SAS,short,0.42094615736277774,2.3756007330367073
6,SAS,short,0.46932684860075824,2.1307112580100203
6,SAS,short,0.486475127414451,2.055603552261477
6,SAS,short,0.6798689854404074,1.4708716258798262
6,SAS,long,0.5783129965057014,1.7291674336254368
6,SAS,long,0.5221057346425368,1.915320851023896
6,SAS,long,0.5314565154403681,1.8816214891474121
6,SAS,short,0.7847072557051433,1.2743605882698168
6,SAS,long,0.5272135575214634,1.8967645762017207
6,SAS,long,0.4772647728823358,2.095273015774283
6,SAS,long,0.5208943751786137,1.919775001711435
6,SAS,intermediate,0.547362350858748,1.8269433373178043
6,SAS,short,0.5458088851883076,1.832143131299509
6,SAS,intermediate,0.5473411406419473,1.8270141338675059
6,SAS,long,0.5567092918863636,1.7962696412189965
6,SAS,long,0.5571859732590383,1.7947329042597695
6,SAS,short,0.801440838171402,1.2477527377836624
6,SAS,long,0.5103000538874767,1.9596313823249256
6,SAS,intermediate,0.6069877491463558,1.647479708455997
6,SAS,intermediate,0.6709499057178618,1.490424235070249
6,SAS,long,0.4829712358841789,2.0705166802931707
6,SAS,short,0.5099425885564415,1.9610050669249368
6,SAS,short,0.5874368645454524,1.7023105977078594
6,SAS,long,0.575368067366071,1.7380178997034292
6,SAS,intermediate,0.5795532457486843,1.7254669995129956
6,SAS,short,0.5581126403849339,1.791753004035697
6,SAS,long,0.4336916702086455,2.305785581537474
6,SAS,long,0.6208111433443264,1.6107958285235877
6,SAS,intermediate,0.6639556533264113,1.5061246861744604
6,SAS,long,0.5474146449996624,1.826768810689412
6,SAS,intermediate,0.5738464170426596,1.7426265465828643
6,SAS,long,0.5374191466908087,1.8607450184042775
6,SAS,intermediate,0.5503358040732564,1.8170723994306714
6,SAS,intermediate,0.5160725245659705,1.9377121478052415
6,SAS,long,0.7296420543934801,1.370535036979546
6,SAS,intermediate,0.5782853866548976,1.7292499915733965
6,SAS,long,0.5996073244969011,1.6677581462818976
6,SAS,long,0.5345447964064078,1.8707506026112586
6,SAS,long,0.4949643345316872,2.0203475891776215
6,SAS,long,0.6216791166953044,1.6085468743356826
6,SAS,long,0.46563316219544504,2.147613360021509
6,SAS,long,0.5087356174262823,1.9656575355565777
6,SAS,intermediate,0.5217601543408819,1.9165894361236895
6,SAS,long,0.537162064210861,1.861635559594271
6,SAS,intermediate,0.48812929284758866,2.04863755290391
6,SAS,short,0.4142658040073002,2.4139091142130042
6,SAS,long,0.47133335964463186,2.121640617065517
6,SAS,intermediate,0.5888377872834099,1.698260576335425
6,SAS,intermediate,0.5451313893718179,1.8344201407157086
6,SAS,long,0.4936256649889401,2.0258265947788705
6,SAS,intermediate,0.49513012771785725,2.0196710804272358
6,SAS,long,0.5215631796818343,1.917313259363944
6,SAS,intermediate,0.5766073536142358,1.7342824258689982
6,SAS,intermediate,0.5879513464315096,1.700821005121195
6,SAS,intermediate,0.5492951746782637,1.8205148089744747
6,SAS,intermediate,0.5139514539405354,1.9457090593534945
6,SAS,intermediate,0.5311282568436582,1.8827844068073334
6,SAS,intermediate,0.5014739943726454,1.9941213526955095
6,SAS,long,0.5553336873126682,1.8007191403048675
6,SAS,intermediate,0.515346757194493,1.9404410448683542
6,SAS,short,0.5870588716206839,1.703406674085882
6,SAS,long,0.46580462364363484,2.1468228292320535
6,SAS,short,0.45752185047604144,2.1856879599510317
6,SAS,short,0.48605910237529315,2.0573629731716983
6,SAS,intermediate,0.47037048888159916,2.1259837163205155
6,SAS,long,0.5197753045431455,1.9239082566243624
6,SAS,long,0.5306550495588453,1.8844633643481576
6,SAS,long,0.5197120395823731,1.924142455509735
6,SAS,short,0.5586468697147211,1.7900395656215893
6,SAS,short,0.36404805186612066,2.746890128580476
6,SAS,long,0.5397556960524525,1.8526900360914795
6,SAS,short,0.47111467497597914,2.122625452181016
6,SAS,short,0.574530763515213,1.7405508347048173
6,SAS,long,0.6945731034938945,1.439733262013349
6,SAS,intermediate,0.5137397174548823,1.9465109782714474
6,SAS,long,0.5022607837672695,1.9909975700260245
6,SAS,short,0.5256031777680619,1.9025760160858083
6,SAS,intermediate,0.5603910445061047,1.7844682027018124
6,SAS,intermediate,0.5884097431262489,1.6994959918354724
6,SAS,intermediate,0.4818510681798216,2.075330047056803
6,SAS,intermediate,0.49369185548857786,2.025554987149542
6,SAS,long,0.5129313521465519,1.9495786245374322
6,SAS,intermediate,0.4864207731807255,2.055833252064789
6,SAS,intermediate,0.4583064457110595,2.181946183297742
6,SAS,long,0.6417611222132109,1.5582121842335164
6,SAS,intermediate,0.5237300960652647,1.9093804375820804
6,SAS,intermediate,0.5817276100788149,1.7190175997740864
6,SAS,long,0.58634540377534,1.705479387339332
6,SAS,intermediate,0.449598005398002,2.224209155720698
6,SAS,intermediate,0.554990484029986,1.8018326958304574
6,SAS,long,0.48472084730747156,2.0630431011061363
