subjectIx,trial_alt,t_d_alt,RT_trial,RT_trial_inv
3,SSS,long,0.6400184955782606,1.5624548460845555
3,SSS,intermediate,0.6040724777776632,1.6554304935045612
3,SSS,long,0.6332506074104458,1.5791536372768815
3,SSS,long,0.5378940362097637,1.8591022258704273
3,SSS,long,0.5964472213818226,1.676594280518642
3,SSS,long,0.6073386685784499,1.6465277969878351
3,SSS,long,0.504797135865374,1.980993807117585
3,SSS,long,0.5722595270417514,1.7474588936411732
3,SSS,intermediate,0.4816077845680411,2.0763783976143784
3,SSS,intermediate,0.6605040925642243,1.5139951610561213
3,SSS,short,0.7747884067648556,1.290674965279256
3,SSS,intermediate,0.4845508852304192,2.063766738398318
3,SSS,long,0.6013579355058027,1.6629031413028565
3,SSS,intermediate,0.6776900377954007,1.4756008561865666
3,SSS,intermediate,0.5482501082406088,1.8239850480086601
3,SSS,intermediate,0.5370864022916066,1.8618978170612077
3,SSS,long,0.5874719070125138,1.7022090555535259
3,SSS,intermediate,0.5766329368161678,1.7342054817774013
3,SSS,long,0.5688489694766758,1.7579358558388007
3,SSS,long,0.4672907863750879,2.1399951147277996
3,SSS,intermediate,0.5218822318565799,1.9161411118415181
3,SSS,intermediate,0.4779832963467925,2.0921233182058048
3,SSS,long,0.6418132181934197,1.558085704147395
3,SSS,long,0.5434045696856629,1.8402495227054472
3,SSS,long,0.47905587516288506,2.0874391732696886
3,SSS,long,0.48822746619407553,2.048225610483146
3,SSS,intermediate,0.6368540496914648,1.5702184833157107
3,SSS,short,0.6504587592353346,1.537376483599942
3,SSS,intermediate,0.5849292406455788,1.7096084970830197
3,SSS,intermediate,0.65341136792631,1.5304294493278197
3,SSS,long,0.5429229514484177,1.8418819785241818
3,SSS,long,0.5490356998489005,1.821375186122157
3,SSS,long,0.5566980741350562,1.7963058369722287
3,SSS,intermediate,0.6315458268181828,1.5834163690672163
3,SSS,long,0.6128797374585702,1.6316414769179715
3,SSS,intermediate,0.4879839143686695,2.0492478759135997
3,SSS,long,0.6016891530416615,1.6619877472359206
5,SSS,short,0.41131096750541474,2.431250511176402
5,SSS,intermediate,0.5360195534303784,1.865603584048891
5,SSS,long,0.53288444078862085,1.8765794672482654
5,SSS,long,0.4684617707007419,2.1346459039852155
5,SSS,intermediate,0.5181702926274738,1.92986748609096
5,SSS,short,0.8539568372762005,1.1710193728170406
5,SSS,intermediate,0.49973408958976506,2.0010642076087035
5,SSS,long,0.4976282286152127,2.009532302423387
5,SSS,intermediate,0.6098281795384537,1.6398061512290993
5,SSS,long,0.48974217513023177,2.0418907147093894
5,SSS,long,0.48980836612463463,2.0416147807192497
5,SSS,intermediate,0.4413243775816227,2.2659070080828485
5,SSS,long,0.5551882457475585,1.8011908711314744
5,SSS,long,0.6176074497634545,1.619151453537361
5,SSS,long,0.553650859354093,1.8061924462045131
5,SSS,intermediate,0.525314897273347,1.9036201051797912
5,SSS,intermediate,0.48475078910269076,2.062915672300551
5,SSS,long,0.6015234040260111,1.6624457058644353
5,SSS,long,0.5581342935038265,1.7916834920181162
5,SSS,intermediate,0.572254551201695,1.747474088061107
5,SSS,intermediate,0.5597124550095032,1.7866316731919452
5,SSS,intermediate,0.4861378744026297,2.0570296054978403
5,SSS,long,0.6481121643191727,1.5429428038130986
5,SSS,short,1.00211915131149,0.9978853299942261
5,SSS,short,0.6524955805889476,1.5325774300224257
5,SSS,intermediate,0.5603184052179131,1.7846995399180055
5,SSS,long,0.45893720762978774,2.1789473230217435
5,SSS,long,0.5903972748947126,1.6937747556140619
5,SSS,intermediate,0.5279226679176645,1.8942168252490368
5,SSS,short,0.491620564909681,2.034089034057631
5,SSS,long,0.46180463072596467,2.1654178703838096
5,SSS,long,0.6977530324693362,1.4331718437124048
5,SSS,long,0.49297437186032766,2.028503015737552
5,SSS,short,0.4664515310287243,2.1438454662043323
5,SSS,long,0.658278150123806,1.519114677909216
5,SSS,intermediate,0.4911921519305906,2.0358631465702
5,SSS,intermediate,0.5972021478664828,1.6744748885658247
5,SSS,long,0.565659031017276,1.7678494378523564
5,SSS,long,0.540762806431303,1.8492396076560365
5,SSS,long,0.6643662587448489,1.5051938397492457
5,SSS,intermediate,0.5373486676653556,1.8609890750166884
5,SSS,long,0.6980969696487591,1.4324657511450603
5,SSS,intermediate,0.5966236166459566,1.676098585606965
5,SSS,long,0.6235362895095022,1.603755894924157
6,SSS,intermediate,0.4917707338609034,2.0334678970197695
6,SSS,short,0.5479423406213755,1.8250095418178194
6,SSS,long,0.6590787658351474,1.5172693338600531
6,SSS,intermediate,0.4951552264901693,2.0195687059356
6,SSS,intermediate,0.43058784728782484,2.322406464322607
6,SSS,short,0.5473947147256695,1.8268353221151519
6,SSS,intermediate,0.4693727431294974,2.130502920413735
6,SSS,long,0.5255370360100642,1.9028154658558636
6,SSS,intermediate,0.5507473920151824,1.815714453664509
6,SSS,long,0.5302577724069124,1.885875232834143
6,SSS,long,0.4989050468429923,2.0043894250576795
6,SSS,long,0.5751349378115265,1.7387224010510436
6,SSS,intermediate,0.5608436388720293,1.7830281573866178
6,SSS,long,0.6346219211336575,1.5757413456718437
6,SSS,long,0.4953258224632009,2.0188731429892144
6,SSS,long,0.44688442611368373,2.237715036741084
6,SSS,intermediate,0.5267090834386181,1.8985812689454757
6,SSS,intermediate,0.5374630299120327,1.8605930907725345
6,SSS,long,0.5706923112666118,1.7522577056988375
6,SSS,long,0.6854778083215933,1.458836431843827
6,SSS,intermediate,0.5933144720838754,1.6854468364605009
6,SSS,short,0.5435200100546353,1.8398586648161834
6,SSS,short,0.4342937356705079,2.302589049450819
6,SSS,long,0.5283204627412488,1.892790589278693
6,SSS,intermediate,0.5420085503865266,1.844989344332045
6,SSS,long,0.49510928320523817,2.0197561102595385
6,SSS,long,0.4951341503619915,2.0196546719084156
6,SSS,intermediate,0.5262323533097515,1.9003012523089375
6,SSS,intermediate,0.5447550908284029,1.8356872966149087
6,SSS,short,0.4498731897037942,2.222848622427179
6,SSS,long,0.44235142454272136,2.2606460486337197
6,SSS,long,0.5477718787296908,1.8255774690717017
6,SSS,long,0.581888880871702,1.7185411731909093
6,SSS,long,0.5526185964918113,1.8095663199687815
6,SSS,short,0.42466612494172296,2.3547910729569734
6,SSS,long,0.6622750604437897,1.5099466365680465
6,SSS,intermediate,0.4987384247360751,2.005059065840345
6,SSS,short,0.6722376463512774,1.4875691735321985
6,SSS,short,0.48163860029308125,2.0762455488233114
6,SSS,intermediate,0.5085452252242249,1.966393450177584
6,SSS,long,0.5082596186693991,1.9674984265284645
6,SSS,long,0.6080818550981348,1.6445154408342209
6,SSS,long,0.48322497835033573,2.0694294475709096
6,SSS,intermediate,0.5423821062286152,1.8437186413714357
6,SSS,long,0.554884067241801,1.8021782549474998
6,SSS,intermediate,0.5392301946121734,1.8544955567987487
6,SSS,long,0.5661203633499099,1.7664088146956765
8,SSS,short,0.4770525277854176,2.096205222184272
8,SSS,intermediate,0.6329127100179903,1.5799967107179367
8,SSS,short,0.5175358866981696,1.9322331565834132
8,SSS,long,0.7000286066759145,1.4285130499859136
8,SSS,intermediate,0.5428287065878976,1.8422017624782245
8,SSS,intermediate,0.41454820802027825,2.4122646791204643
8,SSS,long,0.5330401907267515,1.8760311462379444
8,SSS,intermediate,0.614024644746678,1.6285991263633401
8,SSS,short,0.4547622337413486,2.1989512888371503
8,SSS,intermediate,0.6189039092278108,1.6157597085590754
8,SSS,short,0.9027231455111178,1.1077593445704823
8,SSS,short,0.522017276744009,1.9156454097406972
8,SSS,long,0.46091703689307906,2.169587843271618
8,SSS,intermediate,0.47953485473408364,2.085354151273383
8,SSS,long,0.4295999664464034,2.3277469229615484
8,SSS,long,0.4033973013429204,2.478945686227878
8,SSS,long,0.6246085437887814,1.6010027559567959
8,SSS,long,0.6511171114107128,1.53582202414155
8,SSS,long,0.6182615687284851,1.6174383959471992
8,SSS,intermediate,0.530568286034395,1.8847715295504361
8,SSS,long,0.5335627666499931,1.8741937453367705
8,SSS,intermediate,0.5198194592667278,1.923744835198414
8,SSS,short,0.5798622965958202,1.7245473724894156
8,SSS,intermediate,0.5975285801541759,1.6735601161403484
8,SSS,short,0.6411099109245697,1.5597949477303523
8,SSS,short,0.5396002024936024,1.8532239153706696
8,SSS,long,0.47093778834096156,2.123422721125947
8,SSS,short,0.5130283698817948,1.949209943751077
8,SSS,short,0.583154471940361,1.7148115089860267
8,SSS,intermediate,0.5771748359402409,1.732577267286714
8,SSS,long,0.6005022364843171,1.6652727321293104
8,SSS,long,0.5692089361255057,1.756824140546361
8,SSS,intermediate,0.46607918554218486,2.145558160544567
8,SSS,intermediate,0.5252556951309089,1.9038346642786446
8,SSS,long,0.5955238691094564,1.679193818873113
8,SSS,long,0.5438780841359403,1.8386473534573489
8,SSS,short,0.5656242263357854,1.7679582193255376
8,SSS,long,0.5497213164926507,1.819103553015247
8,SSS,long,0.6449029034120031,1.5506210232723039
8,SSS,intermediate,0.5290077096578898,1.890331618506471
8,SSS,long,0.6214007013477385,1.6092675753843344
8,SSS,long,0.4871913982060505,2.052581395488975
8,SSS,long,0.48699428944382817,2.053412168635591
8,SSS,long,0.519829901837511,1.923706190169455
8,SSS,long,0.5866161258600187,1.7046923122577526
10,SSS,long,0.6555409114371287,1.5254578052309822
10,SSS,intermediate,0.5384230217514414,1.8572757099930282
10,SSS,intermediate,0.5585710837021907,1.7902824352668474
10,SSS,long,0.535457248095554,1.8675627299035964
10,SSS,intermediate,0.5372884579064703,1.8611976216583408
10,SSS,intermediate,0.5443849216135277,1.836935521718812
10,SSS,short,0.8827751245407853,1.1327913215952867
10,SSS,short,0.5945734182896558,1.6818780813925223
10,SSS,long,0.6583498026138841,1.5189493427804528
10,SSS,long,0.6737153259891784,1.4843064443157148
10,SSS,long,0.5003190470633854,1.998724625555401
10,SSS,long,0.6202193151566462,1.6123328886450983
10,SSS,intermediate,0.6878160986616422,1.4538769911693077
10,SSS,long,0.7470900655680452,1.3385266999095433
10,SSS,long,0.46629054272671056,2.1445856357118798
10,SSS,long,0.5425621227550437,1.843106914508075
10,SSS,intermediate,0.5689604338331264,1.757591460732919
10,SSS,intermediate,0.5396064056658361,1.8532026111996778
10,SSS,long,0.6373328530862636,1.5690388392149133
10,SSS,short,0.6485898108658148,1.5418065212357885
10,SSS,long,0.6485993188944121,1.5417839193919871
10,SSS,intermediate,0.639153092097331,1.5645703859752569
10,SSS,long,0.6542058409031597,1.5285708831634037
10,SSS,short,0.39981322293715493,2.5011679019860384
10,SSS,short,0.822452790744137,1.2158752590470538
10,SSS,intermediate,0.6289124724971771,1.5900463796327216
10,SSS,long,0.7145757909947861,1.3994316804489904
10,SSS,long,0.5575569091506622,1.793538890089839
10,SSS,intermediate,0.5575954898049531,1.7934147931322042
10,SSS,short,0.4637792193007044,2.156198377123969
10,SSS,intermediate,0.46216779123278684,2.163716336295524
10,SSS,intermediate,0.5369797059647681,1.862267770815181
10,SSS,long,0.5057983077658719,1.9770726486156778
10,SSS,long,0.5868204281941871,1.7040988212991897
10,SSS,long,0.5430140131247754,1.8415731009325114
10,SSS,long,0.4210360578581458,2.3750934898238976
10,SSS,long,0.6642889227932756,1.5053690731362632
10,SSS,intermediate,0.7156719570284622,1.397288227069976
10,SSS,intermediate,0.5721100445844058,1.7479154744196521
10,SSS,short,0.504991588077246,1.9802310050499992
10,SSS,intermediate,0.5954604838370869,1.6793725648360434
10,SSS,long,0.6341267121624696,1.5769718903495584
10,SSS,long,0.3974841215313063,2.5158237671167925
10,SSS,long,0.5471415947831701,1.8276804570054588
10,SSS,intermediate,0.49233311025818693,2.031145131546373
10,SSS,long,0.5905369704451005,1.693374081636715
11,SSS,long,0.6047410044702701,1.6536004547532899
11,SSS,intermediate,0.5578684214269742,1.7925373826360262
11,SSS,intermediate,0.5457053198770154,1.832490839974527
11,SSS,long,0.5158434527402278,1.93857263223536
11,SSS,intermediate,0.5578132019436453,1.792714830906831
11,SSS,long,0.474896909945528,2.105720165908645
11,SSS,intermediate,0.5637271743325982,1.7739077439080513
11,SSS,long,0.5840347872144775,1.7122267746574586
11,SSS,long,0.5187543617212214,1.9276946350523412
11,SSS,long,0.5605560754484031,1.7839428449688544
11,SSS,intermediate,0.5511938095150981,1.8142438879706038
11,SSS,long,0.571506542066345,1.7497612474992668
11,SSS,long,0.48569433444936294,2.0589081013961406
11,SSS,long,0.554223385595833,1.8043266054623854
11,SSS,short,0.45732083413167857,2.1866486837380017
11,SSS,intermediate,0.6351729855377926,1.57437426145149
11,SSS,intermediate,0.570113255205797,1.7540374493468396
11,SSS,intermediate,0.5580298745044274,1.7920187532756653
11,SSS,long,0.6634925463149557,1.5071759367215354
11,SSS,long,0.5667302377405576,1.764507932357384
11,SSS,intermediate,0.5571085132978624,1.7949824426131902
11,SSS,intermediate,0.5992258192709414,1.668819947072153
11,SSS,short,0.5247092916397378,1.9058172133277067
11,SSS,intermediate,0.5881685705680866,1.7001928529335446
11,SSS,long,0.5772992690181127,1.7322038215998938
11,SSS,short,0.5402766023471486,1.850903769764698
11,SSS,intermediate,0.5820448552112794,1.7180806445527381
11,SSS,long,0.6522866252344102,1.5330683802394893
11,SSS,long,0.5507165628223447,1.8158160976222342
11,SSS,intermediate,0.5428605825873092,1.8420935910173002
11,SSS,intermediate,0.5167296889703721,1.935247812047698
11,SSS,intermediate,0.5692481920850696,1.7567029880888194
11,SSS,long,0.5770476728648646,1.7329590725759398
11,SSS,long,0.5332686620677123,1.8752273874908931
11,SSS,short,0.5004148851294303,1.9983418353779663
11,SSS,long,0.6609798574500019,1.512905406615424
11,SSS,long,0.6550527201325167,1.5265946835511204
11,SSS,long,0.6331718999135774,1.5793499366230428
11,SSS,intermediate,0.5986809195310343,1.6703388522609532
11,SSS,short,0.7015742387447972,1.4253659053803391
11,SSS,short,0.7545432745100698,1.3253050338952488
11,SSS,long,0.5639675983693451,1.7731515124120574
11,SSS,long,0.6636870759684825,1.5067341767063254
11,SSS,long,0.601182436250383,1.6633885817374674
11,SSS,intermediate,0.7228324681782397,1.38344643333511
11,SSS,long,0.6338572069071233,1.5776423918558147
11,SSS,intermediate,0.6395769968075911,1.563533405659425
11,SSS,long,0.5826990783389192,1.7161516761802105
12,SSS,short,0.4707403597458324,2.124313285013275
12,SSS,intermediate,0.9475867482251488,1.0553123520068453
12,SSS,long,0.4841987427062122,2.0652676510701937
12,SSS,intermediate,0.5543242226303846,1.8039983806855677
12,SSS,intermediate,0.5744184541690629,1.7408911443253874
12,SSS,intermediate,0.4561472342466004,2.19227460986727
12,SSS,long,0.502382233098615,1.990516252599453
12,SSS,intermediate,0.5609893265718711,1.7825651088780299
12,SSS,intermediate,0.5757897994808445,1.7367449039591194
12,SSS,long,0.5181585553436889,1.9299112012860828
12,SSS,intermediate,0.5981820400811557,1.6717319026568056
12,SSS,long,0.5258415631979005,1.9017135007710486
12,SSS,long,0.4840107769705355,2.066069698404413
12,SSS,long,0.5649313044013979,1.770126725513293
12,SSS,intermediate,0.6257559546866105,1.5980670939053507
12,SSS,long,0.5991909845470218,1.6689169660254202
12,SSS,long,0.5679533837937925,1.7607078829608158
12,SSS,long,0.6276122077069886,1.5933405815249326
12,SSS,intermediate,0.46617469406555756,2.145118584792531
12,SSS,long,0.6065048262498749,1.6487914963235732
12,SSS,long,0.6256041924716556,1.5984547610673299
12,SSS,short,0.5613349055965955,1.7814676942941654
12,SSS,long,0.5282807857838634,1.8929327488528649
12,SSS,short,0.5863998631757568,1.7053209981740365
12,SSS,long,0.7348024652928871,1.3609099686422623
12,SSS,long,0.5876280400407268,1.7017567778601799
12,SSS,intermediate,0.5251692946767434,1.904147881714083
12,SSS,intermediate,0.593705659648549,1.6843363100024373
12,SSS,long,0.5906654784994316,1.6930056629354246
12,SSS,long,0.6248306272354966,1.6004337118114782
12,SSS,long,0.6198875673289876,1.613195767595188
12,SSS,long,0.5828314398095245,1.7157619368076826
12,SSS,long,0.8573153477082087,1.166431935078753
12,SSS,intermediate,0.5888344582235732,1.6982701776945133
12,SSS,intermediate,0.7900391576586117,1.2657600453167863
12,SSS,intermediate,0.5231232474616263,1.9115954124622514
12,SSS,long,0.5931243920749694,1.6859869756858736
12,SSS,long,0.6462100836106401,1.547484363618393
12,SSS,long,0.6382438472282956,1.5667992795272596
12,SSS,long,0.6788104359220597,1.4731653302319279
12,SSS,intermediate,0.6230292280270078,1.605061135200307
12,SSS,long,0.588579570845468,1.699005622236506
13,SSS,long,0.7966714840149507,1.2552225353421003
13,SSS,intermediate,0.5859839449512947,1.7065313966632945
13,SSS,intermediate,0.6061525594923296,1.6497496947592354
13,SSS,long,0.5919250220213144,1.689403155462469
13,SSS,intermediate,0.5937202175955463,1.6842950102824685
13,SSS,long,0.666905429920007,1.499462975012734
13,SSS,long,0.5977370088294265,1.6729765519427047
13,SSS,long,0.679609483020613,1.4714332642260517
13,SSS,long,0.6289035275731294,1.5900689949361417
13,SSS,intermediate,0.6039293182002439,1.6558229081841522
13,SSS,long,0.5695960656848911,1.7556301039361721
13,SSS,long,0.6241972188727232,1.602057762778826
13,SSS,long,0.6225532380740333,1.606288328197694
13,SSS,intermediate,0.6077407718366885,1.6454383946922668
13,SSS,intermediate,0.5338285583238758,1.87326058976653
13,SSS,long,0.5524597920884844,1.8100864792705775
13,SSS,long,0.6885476114985067,1.4523323925613076
13,SSS,intermediate,0.6021101696205733,1.66082562702796
13,SSS,intermediate,0.5863887690502452,1.7053532618294642
13,SSS,short,0.5878646306882729,1.7010718927403377
13,SSS,long,0.6908296472356596,1.447534864783929
13,SSS,short,0.5144135582741001,1.9439612038125171
13,SSS,long,0.5629679486046371,1.7763000584288737
13,SSS,long,0.5472940883555566,1.8271712069916188
13,SSS,intermediate,0.5160600989293016,1.937758803819081
13,SSS,intermediate,0.5844852454174543,1.710907174886467
13,SSS,intermediate,0.5969152102952648,1.6752798098499597
13,SSS,long,0.5268146332673496,1.898200879117412
13,SSS,long,0.6186272395752894,1.6164823273649203
13,SSS,long,0.5046610275821877,1.981528085873726
13,SSS,long,0.6932717568379303,1.442435798280724
13,SSS,intermediate,0.5807416281641054,1.7219361442390368
13,SSS,long,0.5918693540043023,1.6895620515481715
13,SSS,long,0.5434435053830384,1.8401176757005573
13,SSS,long,0.605818597767211,1.6506591307787075
13,SSS,long,0.5493408819238539,1.820363335235286
14,SSS,short,0.48518858751049265,2.061054249299246
14,SSS,intermediate,0.5553987252060324,1.8005082738154232
14,SSS,short,1.0014381153741851,0.9985639498316401
14,SSS,long,0.6924668839783408,1.4441123801543099
14,SSS,short,0.7023478841292672,1.4237958461848943
14,SSS,intermediate,0.6133545210468583,1.6303784608829894
14,SSS,short,0.6054049236699939,1.6517870286517522
14,SSS,intermediate,0.5243092297750991,1.9072714024678663
14,SSS,short,0.5475286658329424,1.826388392795332
14,SSS,intermediate,0.570919245830737,1.751561201172879
14,SSS,long,0.62705535790883,1.594755530572141
14,SSS,intermediate,0.614337867096765,1.6277687792969613
14,SSS,intermediate,0.9313354912155773,1.073726932380513
14,SSS,short,0.6316489989985712,1.5831577372645564
14,SSS,long,0.5304056825116277,1.8853493334850873
14,SSS,intermediate,0.49552505716565065,2.0180614189722133
14,SSS,long,0.5469671456667129,1.828263375455711
14,SSS,long,0.5051945044542663,1.9794356256512424
14,SSS,long,0.5002114012604579,1.9991547523310136
14,SSS,intermediate,0.4830353925644886,2.0702416746128867
14,SSS,long,0.5267835024278611,1.8983130553465695
14,SSS,long,0.5733997352654114,1.7439840629454193
14,SSS,long,0.6030707111349329,1.6581803452501889
14,SSS,intermediate,0.6283226638333872,1.5915389616841369
14,SSS,intermediate,0.5809682814578991,1.721264364881625
14,SSS,intermediate,0.6468654467025772,1.5459165504936776
14,SSS,long,0.5719256304728333,1.7484790796545713
14,SSS,long,0.47506988752866164,2.1049534526426252
14,SSS,intermediate,0.6011983675998636,1.6633445030668559
14,SSS,short,0.4810661406663712,2.0787162418348615
14,SSS,intermediate,0.6213849364430644,1.6093084034579377
14,SSS,short,0.4578743143356405,2.1840054545338816
14,SSS,short,0.5429299684765283,1.8418581733589303
14,SSS,long,0.5444931192905642,1.8365704993718357
14,SSS,short,0.8275870645302348,1.2083320811298959
14,SSS,intermediate,0.5347741207515355,1.8699483785690065
14,SSS,long,0.6350774257443845,1.5746111567859364
14,SSS,long,0.5257396977976896,1.9020819698207592
14,SSS,intermediate,0.5647317991824821,1.7707520657551452
14,SSS,long,0.514167737448588,1.9448906011921658
14,SSS,long,0.6019234156410675,1.6613409181547927
14,SSS,short,0.6849338733009063,1.4599949556892164
14,SSS,long,0.5424318958539516,1.8435494071116487
14,SSS,long,0.5676304575172253,1.7617095537366474
14,SSS,short,0.4943272962118499,2.0229512059383383
14,SSS,long,0.6872081124456599,1.455163264067366
14,SSS,intermediate,0.5112451262830291,1.9560088665694049
14,SSS,intermediate,0.6252474396897014,1.5993668050784522
14,SSS,short,0.5492045132850762,1.8208153352900958
14,SSS,short,0.4672037314157933,2.140393864085042
14,SSS,intermediate,0.6028100361290853,1.6588973972985757
14,SSS,long,0.5591961352620274,1.7882813148045476
14,SSS,long,0.7090830815723166,1.4102719779783859
14,SSS,long,0.5206441442715004,1.9206976799849107
14,SSS,long,0.5778025485342368,1.7306950316103469
14,SSS,intermediate,0.47525992803275585,2.1041117523610744
14,SSS,long,0.682647200737847,1.4648855205428786
