subjectIx,beta0,beta,B,x,y
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.7070760901220053,0.04264704832203242
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.6927917246649952,0.044506784787812226
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.6785073592079849,0.046443685634224394
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.6642229937509747,0.04846060377284119
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.6499386282939645,0.05056046673232042
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.6356542628369543,0.052746275767325164
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.6213698973799441,0.05502110463773035
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.6070855319229339,0.05738809802936737
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.5928011664659236,0.059850469586403235
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.5785168010089135,0.06241149952438725
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.5642324355519033,0.06507453179205325
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.5499480700948931,0.06784297074916534
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.5356637046378828,0.07072027732707245
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.5213793391808726,0.0737099646382233
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.5070949737238624,0.07681559300072671
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.4928106082668522,0.08004076434416008
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.478526242809842,0.08338911596327367
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.4642418773528318,0.08686431358705214
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.44995751189582156,0.09047004373182542
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.4356731464388114,0.09421000530881223
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.42138878098180116,0.09808790045868218
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.40710441552479093,0.10210742458848007
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.39282005006778076,0.10627225558962068
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.37853568461077053,0.11058604221967447
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.3642513191537603,0.11505239163536919
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.3499669536967501,0.11967485606966666
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.3356825882397399,0.12445691865197027
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.32139822278272967,0.12940197837750084
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.3071138573257195,0.13451333423966627
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.29282949186870927,0.13979416854784227
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.27854512641169904,0.14524752946237668
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.26426076095468887,0.15087631278880137
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.24997639549767864,0.15668324308414364
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.2356920300406684,0.1626708541398209
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.22140766458365824,0.16884146891779056
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.207123299126648,0.17519717902932147
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.19283893366963778,0.1817398238588187
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.1785545682126276,0.1884709694484339
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.16427020275561743,0.1953918872725451
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.14998583729860715,0.20250353304440466
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.13570147184159698,0.20980652571010394
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.1214171063845868,0.21730112679725597
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.10713274092757652,0.22498722029717627
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.09284837547056635,0.23286429326958794
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.07856401001355617,0.24093141736768478
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.06427964455654589,0.24918723148846966
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.04999527909953572,0.25762992575834626
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.035710913642525544,0.2662572270666947
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.02142654818551526,0.27506638636032593
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,-0.0071421827285050865,0.28405416790904753
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.0071421827285050865,0.2932168407468558
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.02142654818551537,0.3025501724843289
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.035710913642525544,0.3120494256755025
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.04999527909953572,0.32170935690679936
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.064279644556546,0.3315242187564566
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.07856401001355617,0.34148776475041565
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.09284837547056635,0.35159325741497494
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.10713274092757663,0.3618334794978612
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.1214171063845868,0.37220074839808787
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.13570147184159698,0.38268693381141144
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.14998583729860726,0.3932834785628407
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.16427020275561743,0.4039814225610396
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.1785545682126276,0.41477142977217546
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.1928389336696379,0.42564381807344137
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.20712329912664806,0.43658859180981274
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.22140766458365824,0.44759547684224227
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.23569203004066852,0.4586539578421685
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.2499763954976787,0.46975331755656624
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.26426076095468887,0.4808826777404297
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.27854512641169915,0.49203104143012727
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.2928294918687093,0.5031873362120028
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.3071138573257196,0.5143404581263291
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.3213982227827298,0.5254793158375544
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.33568258823973995,0.5365928746979388
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.3499669536967501,0.5476702003332118
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.3642513191537603,0.5587005013857901
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.3785356846107705,0.5696731710632081
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.39282005006778087,0.5805778271564618
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.40710441552479104,0.5914043502146007
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.4213887809818012,0.6021429195876385
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.4356731464388114,0.6127840470791508
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.44995751189582156,0.6233186079821972
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.46424187735283173,0.633737869306766
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.47852624280984213,0.6440335150431363
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.4928106082668523,0.654197668342676
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.5070949737238625,0.6642229105349806
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.5213793391808726,0.6741022969372307
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.5356637046378828,0.6838293694476199
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.549948070094893,0.6933981659490867
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.5642324355519034,0.7028032265818993
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.5785168010089136,0.7120395969734649
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.5928011664659237,0.7211028285407026
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.6070855319229339,0.7299889760041994
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.6213698973799441,0.7386945922739285
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.6356542628369543,0.7472167208835061
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.6499386282939646,0.7555528861637014
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.6642229937509748,0.7637010813562911
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.678507359207985,0.7716597548764222
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.6927917246649952,0.7794277949355983
0,-0.9021255329249535,3.1242585732566632,1.903836185969888e-18,0.7070760901220053,0.7870045127384214
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.7070760901220053,0.027535313340830182
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.6927917246649952,0.028901942303677607
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.6785073592079849,0.030334283828125388
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.6642229937509747,0.031835283196382715
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.6499386282939645,0.0334079960192306
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.6356542628369543,0.03505559013315634
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.6213698973799441,0.0367813472722204
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.6070855319229339,0.03858866447937569
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.5928011664659236,0.0404810552190233
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.5785168010089135,0.04246215014955255
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.5642324355519033,0.04453569751149617
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.5499480700948931,0.04670556308375454
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.5356637046378828,0.04897572965713637
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.5213793391808726,0.05135029597125839
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.5070949737238624,0.053833475057686174
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.4928106082668522,0.056429591929126395
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.478526242809842,0.05914308055155544
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.4642418773528318,0.061978480033450044
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.44995751189582156,0.06494042996384616
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.4356731464388114,0.06803366482887162
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.42138878098180116,0.07126300743476709
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.40710441552479093,0.07463336126432411
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.39282005006778076,0.07814970169324245
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.37853568461077053,0.08181706599325243
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.3642513191537603,0.08564054205008989
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.3499669536967501,0.08962525572668623
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.3356825882397399,0.09377635680537667
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.32139822278272967,0.09809900344768357
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.3071138573257195,0.10259834511644256
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.29282949186870927,0.107279503912843
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.27854512641169904,0.11214755429050036
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.26426076095468887,0.11720750112008184
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.24997639549767864,0.12246425609139329
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.2356920300406684,0.12792261245529096
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.22140766458365824,0.13358721812538404
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.207123299126648,0.13946254717926906
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.19283893366963778,0.1455528698209925
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.1785545682126276,0.15186222089051585
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.16427020275561743,0.15839436703205984
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.14998583729860715,0.16515277266115913
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.13570147184159698,0.17214056489983862
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.1214171063845868,0.17936049768021675
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.10713274092757652,0.18681491524865884
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.09284837547056635,0.19450571533488287
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.07856401001355617,0.20243431228260847
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.06427964455654589,0.2106016004697944
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.04999527909953572,0.21900791837654368
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.035710913642525544,0.2276530136865682
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.02142654818551526,0.23653600983288348
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,-0.0071421827285050865,0.24565537441926655
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,0.0071421827285050865,0.2550088899650733
1,-1.0969967841327262,3.48953629018602,1.2638839042375884e-20,0.02142654818551537,0.26459362743137443
