subjectIx,beta,t_d,p_respond
12,7.128208382500632,0.549948070094893,0.8929871150558534
12,7.128208382500632,0.5642324355519034,0.9023351978995698
12,7.128208382500632,0.5785168010089136,0.9109481156104554
12,7.128208382500632,0.5928011664659237,0.9188697657421601
12,7.128208382500632,0.6070855319229339,0.9261438741675401
12,7.128208382500632,0.6213698973799441,0.9328134761269649
12,7.128208382500632,0.6356542628369543,0.9389204993962922
12,7.128208382500632,0.6499386282939646,0.944505439536782
12,7.128208382500632,0.6642229937509748,0.9496071165307717
12,7.128208382500632,0.678507359207985,0.954262502029966
12,7.128208382500632,0.6927917246649952,0.9585066067934008
12,7.128208382500632,0.7070760901220053,0.9623724185368837
13,6.498194892680447,-0.7070760901220053,0.0010661561512376615
13,6.498194892680447,-0.6927917246649952,0.001169736713771171
13,6.498194892680447,-0.6785073592079849,0.0012833675387004108
13,6.498194892680447,-0.6642229937509747,0.001408021154153559
13,6.498194892680447,-0.6499386282939645,0.0015447636601123701
13,6.498194892680447,-0.6356542628369543,0.0016947636222101282
13,6.498194892680447,-0.6213698973799441,0.001859301788575683
13,6.498194892680447,-0.6070855319229339,0.0020397817013122106
13,6.498194892680447,-0.5928011664659236,0.0022377412794693722
13,6.498194892680447,-0.5785168010089135,0.002454865455815734
13,6.498194892680447,-0.5642324355519033,0.002692999955296828
13,6.498194892680447,-0.5499480700948931,0.0029541663087090933
13,6.498194892680447,-0.5356637046378828,0.0032405782007461545
13,6.498194892680447,-0.5213793391808726,0.0035546592570714517
13,6.498194892680447,-0.5070949737238624,0.0038990623803004214
13,6.498194892680447,-0.4928106082668522,0.004276690749558828
13,6.498194892680447,-0.478526242809842,0.004690720602401915
13,6.498194892680447,-0.4642418773528318,0.005144625921058099
13,6.498194892680447,-0.44995751189582156,0.00564220514686754
13,6.498194892680447,-0.4356731464388114,0.006187610047011701
13,6.498194892680447,-0.42138878098180116,0.006785376855682577
13,6.498194892680447,-0.40710441552479093,0.007440459807126459
13,6.498194892680447,-0.39282005006778076,0.008158267169809089
13,6.498194892680447,-0.37853568461077053,0.008944699878446481
13,6.498194892680447,-0.3642513191537603,0.009806192842836856
13,6.498194892680447,-0.3499669536967501,0.010749758988154258
13,6.498194892680447,-0.3356825882397399,0.011783036049271993
13,6.498194892680447,-0.32139822278272967,0.012914336100219179
13,6.498194892680447,-0.3071138573257195,0.014152697747254738
13,6.498194892680447,-0.29282949186870927,0.01550794084825582
13,6.498194892680447,-0.27854512641169904,0.016990723539907517
13,6.498194892680447,-0.26426076095468887,0.018612601255060136
13,6.498194892680447,-0.24997639549767864,0.02038608729288842
13,6.498194892680447,-0.2356920300406684,0.02232471436127262
13,6.498194892680447,-0.22140766458365824,0.02444309634115543
13,6.498194892680447,-0.207123299126648,0.026756989323544953
13,6.498194892680447,-0.19283893366963778,0.02928335073853578
13,6.498194892680447,-0.1785545682126276,0.03204039512978288
13,6.498194892680447,-0.16427020275561743,0.035047644825532874
13,6.498194892680447,-0.14998583729860715,0.03832597341787992
13,6.498194892680447,-0.13570147184159698,0.04189763958617452
13,6.498194892680447,-0.1214171063845868,0.045786308391385346
13,6.498194892680447,-0.10713274092757652,0.05001705673142115
13,6.498194892680447,-0.09284837547056635,0.05461635919233176
13,6.498194892680447,-0.07856401001355617,0.05961205007085682
13,6.498194892680447,-0.06427964455654589,0.06503325689947884
13,6.498194892680447,-0.04999527909953572,0.07091030040204327
13,6.498194892680447,-0.035710913642525544,0.07727455547970727
13,6.498194892680447,-0.02142654818551526,0.08415826761525387
13,6.498194892680447,-0.0071421827285050865,0.09159431903895841
13,6.498194892680447,0.0071421827285050865,0.09961593917969275
13,6.498194892680447,0.02142654818551537,0.1082563543961969
13,6.498194892680447,0.035710913642525544,0.11754837281527795
13,6.498194892680447,0.04999527909953572,0.12752390136633637
13,6.498194892680447,0.064279644556546,0.1382133938597914
13,6.498194892680447,0.07856401001355617,0.1496452312620267
13,6.498194892680447,0.09284837547056635,0.16184503819948337
13,6.498194892680447,0.10713274092757663,0.17483494317281476
13,6.498194892680447,0.1214171063845868,0.18863279392479526
13,6.498194892680447,0.13570147184159698,0.20325134377001672
13,6.498194892680447,0.14998583729860726,0.21869742927846741
13,6.498194892680447,0.16427020275561743,0.23497116425279901
13,6.498194892680447,0.1785545682126276,0.25206517912185256
13,6.498194892680447,0.1928389336696379,0.2699639383010916
13,6.498194892680447,0.20712329912664806,0.28864317031595643
13,6.498194892680447,0.22140766458365824,0.3080694461156757
13,6.498194892680447,0.23569203004066852,0.32819993963491373
13,6.498194892680447,0.2499763954976787,0.3489824009983415
13,6.498194892680447,0.26426076095468887,0.37035536667149827
13,6.498194892680447,0.27854512641169915,0.3922486224052839
13,6.498194892680447,0.2928294918687093,0.41458392430196456
13,6.498194892680447,0.3071138573257196,0.4372759712925933
13,6.498194892680447,0.3213982227827298,0.46023360952495146
13,6.498194892680447,0.33568258823973995,0.4833612365468793
13,6.498194892680447,0.3499669536967501,0.5065603617377081
13,6.498194892680447,0.3642513191537603,0.529731270163938
13,6.498194892680447,0.3785356846107705,0.5527747307416855
13,6.498194892680447,0.39282005006778087,0.5755936868561903
13,6.498194892680447,0.40710441552479104,0.5980948686730245
13,6.498194892680447,0.4213887809818012,0.62019027117503
13,6.498194892680447,0.4356731464388114,0.6417984500284486
13,6.498194892680447,0.44995751189582156,0.6628455979907472
13,6.498194892680447,0.46424187735283173,0.6832663767974867
13,6.498194892680447,0.47852624280984213,0.703004492300612
13,6.498194892680447,0.4928106082668523,0.7220130131010297
13,6.498194892680447,0.5070949737238625,0.7402544441785318
